DataSet,Day,Money,Goods,GoodsPrice,Land,Labour,Capital
Firm10,260,-207851.9881172086,1025,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,258,287,0
Firm1,261,-208565.33472357175,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,258,287,0
Firm2,261,-210790.87896278707,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,258,286,0
Firm3,261,-211097.41944835483,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,258,286,0
Firm4,261,-234461.36698592347,339,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,259,287,0
Firm5,261,-222771.55149869103,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,260,287,0
Firm6,261,-219983.06693918264,511,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,260,287,0
Firm7,261,-249127.13383346933,1282,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,260,287,0
Firm8,261,-304213.29142995836,1931,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,259,287,0
Firm9,261,-240067.4256187387,1485,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,259,287,0
Firm10,261,-208474.19262824874,1027,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,260,288,0
Firm1,262,-209192.76764899693,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,260,288,0
Firm2,262,-211469.09682161626,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,260,287,0
Firm3,262,-211750.6755196199,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,260,287,0
Firm4,262,-235221.57644874262,341,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,261,288,0
Firm5,262,-223451.51303933238,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,262,288,0
Firm6,262,-220636.18372056796,511,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,262,288,0
Firm7,262,-249871.705629923,1284,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,262,288,0
Firm8,262,-305116.7577992929,1936,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,261,288,0
Firm9,262,-240784.66986645572,1488,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,261,288,0
Firm10,262,-209080.46120544267,1027,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,262,289,0
Firm1,263,-209820.2005744221,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,262,289,0
Firm2,263,-212147.31468044544,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,262,288,0
Firm3,263,-212403.93159088495,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,262,288,0
Firm4,263,-235981.78591156178,343,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,263,289,0
Firm5,263,-224131.47457997373,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,264,289,0
Firm6,263,-221278.02132876086,510,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,264,289,0
Firm7,263,-250628.18699150687,1287,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,264,289,0
Firm8,263,-306020.22416862746,1941,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,263,289,0
Firm9,263,-241514.41697816123,1492,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,263,289,0
Firm10,263,-209678.7618157135,1026,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,264,290,0
Firm1,264,-210447.6334998473,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,264,290,0
Firm2,264,-212825.53253927463,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,264,289,0
Firm3,264,-213057.18766215,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,264,289,0
Firm4,264,-236741.99537438093,345,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,265,290,0
Firm5,264,-224811.43612061508,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,266,290,0
Firm6,264,-221931.1381101462,510,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,266,290,0
Firm7,264,-251384.66835309073,1290,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,266,290,0
Firm8,264,-306923.690537962,1946,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,265,290,0
Firm9,264,-242231.66122587826,1495,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,265,290,0
Firm10,264,-210277.0624259843,1025,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,266,291,0
Firm1,265,-211075.06642527247,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,266,291,0
Firm2,265,-213503.75039810382,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,266,290,0
Firm3,265,-213710.44373341507,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,266,290,0
Firm4,265,-237502.2048372001,347,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,267,291,0
Firm5,265,-225491.39766125643,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,268,291,0
Firm6,265,-222584.2548915315,510,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,268,291,0
Firm7,265,-252141.1497146746,1293,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,268,291,0
Firm8,265,-307827.15690729656,1951,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,267,291,0
Firm9,265,-242923.8997456183,1496,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,267,291,0
Firm10,265,-210883.33100317823,1025,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,268,292,0
Firm1,266,-211702.49935069765,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,268,292,0
Firm2,266,-214181.968256933,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,268,291,0
Firm3,266,-214363.69980468013,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,268,291,0
Firm4,266,-238262.41430001924,349,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,269,292,0
Firm5,266,-226171.35920189778,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,270,292,0
Firm6,266,-223226.09249972441,509,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,270,292,0
Firm7,266,-252897.63107625846,1296,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,270,292,0
Firm8,266,-308730.6232766311,1956,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,269,292,0
Firm9,266,-243659.56730312025,1501,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,269,292,0
Firm10,266,-211481.63161344905,1024,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,270,293,0
Firm1,267,-212329.93227612282,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,270,293,0
Firm2,267,-214860.1861157622,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,270,292,0
Firm3,267,-215016.9558759452,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,270,292,0
Firm4,267,-239022.6237628384,351,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,271,293,0
Firm5,267,-226851.32074253913,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,272,293,0
Firm6,267,-223867.93010791732,508,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,272,293,0
Firm7,267,-253654.11243784233,1299,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,272,293,0
Firm8,267,-309634.08964596567,1961,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,271,293,0
Firm9,267,-244376.81155083727,1504,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,271,293,0
Firm10,267,-212087.90019064298,1024,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,272,294,0
Firm1,268,-212957.365201548,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,272,294,0
Firm2,268,-215538.40397459138,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,272,293,0
Firm3,268,-215670.21194721025,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,272,293,0
Firm4,268,-239782.83322565755,353,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,273,294,0
Firm5,268,-227531.28228318048,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,274,294,0
Firm6,268,-224521.04688930264,508,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,274,294,0
Firm7,268,-254398.684234296,1301,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,274,294,0
Firm8,268,-310537.5560153002,1966,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,273,294,0
Firm9,268,-245094.0557985543,1507,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,273,294,0
Firm10,268,-212710.10470168313,1026,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,274,295,0
Firm1,269,-213584.79812697318,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,274,295,0
Firm2,269,-216216.62183342056,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,274,294,0
Firm3,269,-216323.4680184753,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,274,294,0
Firm4,269,-240543.0426884767,355,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,275,295,0
Firm5,269,-228211.24382382183,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,276,295,0
Firm6,269,-225162.88449749554,507,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,276,295,0
Firm7,269,-255143.25603074968,1303,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,276,295,0
Firm8,269,-311405.13514757715,1970,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,275,295,0
Firm9,269,-245836.3057742483,1512,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,275,295,0
Firm10,269,-213324.34124580017,1027,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,276,296,0
Firm1,270,-214212.23105239836,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,276,296,0
Firm2,270,-216894.83969224975,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,276,295,0
Firm3,270,-216976.72408974037,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,276,295,0
Firm4,270,-241303.25215129586,357,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,277,296,0
Firm5,270,-228891.20536446318,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,278,296,0
Firm6,270,-225804.72210568844,506,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,278,296,0
Firm7,270,-255887.82782720335,1305,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,278,296,0
Firm8,270,-312308.6015169117,1975,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,277,296,0
Firm9,270,-246523.0050484639,1512,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,277,296,0
Firm10,270,-213962.48169068655,1031,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,278,297,0
Firm1,271,-214839.66397782354,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,278,297,0
Firm2,271,-217573.05755107893,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,278,296,0
Firm3,271,-217629.98016100543,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,278,296,0
Firm4,271,-242063.46161411502,359,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,279,297,0
Firm5,271,-229571.16690510453,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,280,297,0
Firm6,271,-226457.83888707377,506,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,280,297,0
Firm7,271,-256644.3091887872,1308,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,280,297,0
Firm8,271,-313212.06788624625,1980,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,279,297,0
Firm9,271,-247234.7100506565,1514,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,279,297,0
Firm10,271,-214568.75026788047,1031,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,280,298,0
Firm1,272,-215467.09690324872,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,280,298,0
Firm2,272,-218251.27540990812,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,280,297,0
Firm3,272,-218283.2362322705,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,280,297,0
Firm4,272,-242823.67107693417,361,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,281,298,0
Firm5,272,-230251.12844574588,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,282,298,0
Firm6,272,-227099.67649526667,505,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,282,298,0
Firm7,272,-257398.94554624948,1311,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,282,297,0
Firm8,272,-314104.89776436,1985,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,281,297,0
Firm9,272,-247964.6638024003,1518,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,281,297,0
Firm10,272,-215176.60033067208,1031,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,282,298,0
Firm1,273,-216097.95086986606,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,282,298,0
Firm2,273,-218980.68070137888,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,282,297,0
Firm3,273,-218929.89804724182,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,282,297,0
Firm4,273,-243537.69637199986,362,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,283,298,0
Firm5,273,-230928.11610119572,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,284,298,0
Firm6,273,-227752.18005564937,505,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,284,298,0
Firm7,273,-258136.46682556006,1313,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,284,297,0
Firm8,273,-314997.72764247376,1990,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,283,297,0
Firm9,273,-248694.6175541441,1522,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,283,297,0
Firm10,273,-215792.4183603868,1032,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,284,298,0
Firm1,274,-216728.8048364834,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,284,298,0
Firm2,274,-219710.08599284964,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,284,297,0
Firm3,274,-219576.55986221315,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,284,297,0
Firm4,274,-244252.7603742501,363,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,285,298,0
Firm5,274,-231618.16257149627,1,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,286,298,0
Firm6,274,-228404.68361603207,505,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,286,298,0
Firm7,274,-258873.98810487063,1315,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,286,297,0
Firm8,274,-315890.5575205875,1995,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,285,297,0
Firm9,274,-249424.5713058879,1526,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,285,297,0
Firm10,274,-216416.20435702463,1034,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,286,298,0
Firm1,275,-217359.65880310076,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,286,298,0
Firm2,275,-220439.4912843204,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,286,297,0
Firm3,275,-220223.22167718448,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,286,297,0
Firm4,275,-244966.78566931578,364,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,287,298,0
Firm5,275,-232308.20904179683,2,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,288,298,0
Firm6,275,-229068.4663496072,506,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,288,298,0
Firm7,275,-259611.5093841812,1317,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,288,297,0
Firm8,275,-316783.3873987013,2000,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,287,297,0
Firm9,275,-250148.98581210725,1529,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,287,297,0
Firm10,275,-217039.99035366246,1036,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,288,298,0
Firm1,276,-217990.5127697181,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,288,298,0
Firm2,276,-221168.89657579115,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,288,297,0
Firm3,276,-220869.88349215582,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,288,297,0
Firm4,276,-245681.84967156601,365,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,289,298,0
Firm5,276,-232972.13788239594,1,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,290,298,0
Firm6,276,-229720.9699099899,506,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,290,298,0
Firm7,276,-260349.03066349178,1319,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,290,297,0
Firm8,276,-317676.21727681503,2005,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,289,297,0
Firm9,276,-250866.43669986256,1532,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,289,297,0
Firm10,276,-217687.68025106963,1041,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,290,298,0
Firm1,277,-218621.36673633545,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,290,298,0
Firm2,277,-221898.3018672619,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,290,297,0
Firm3,277,-221516.54530712715,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,290,297,0
Firm4,277,-246395.8749666317,366,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,291,298,0
Firm5,277,-233662.1843526965,2,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,292,298,0
Firm6,277,-230384.752643565,507,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,292,298,0
Firm7,277,-261086.55194280235,1321,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,292,297,0
Firm8,277,-318569.0471549288,2010,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,291,297,0
Firm9,277,-251583.88758761788,1535,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,291,297,0
Firm10,277,-218303.49828078435,1042,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,292,298,0
Firm1,278,-219252.2207029528,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,292,298,0
Firm2,278,-222627.70715873266,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,292,297,0
Firm3,278,-222163.20712209848,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,292,297,0
Firm4,278,-247110.93896888194,367,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,293,298,0
Firm5,278,-234352.23082299705,3,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,294,298,0
Firm6,278,-231048.53537714013,508,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,294,298,0
Firm7,278,-261824.07322211293,1323,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,294,297,0
Firm8,278,-319461.87703304255,2015,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,293,297,0
Firm9,278,-252308.30209383724,1538,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,293,297,0
Firm10,278,-218927.28427742218,1044,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,294,298,0
Firm1,279,-219883.07466957014,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,294,298,0
Firm2,279,-223357.11245020342,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,294,297,0
Firm3,279,-222809.8689370698,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,294,297,0
Firm4,279,-247862.4810361697,369,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,295,298,0
Firm5,279,-235003.10084874544,1,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,296,298,0
Firm6,279,-231689.7597643304,507,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,296,298,0
Firm7,279,-262549.6849362933,1324,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,296,297,0
Firm8,279,-320354.7069111563,2020,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,295,297,0
Firm9,279,-252930.4729468959,1541,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,296,298,0
Firm10,279,-219460.6197265808,1046,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,297,299,0
Firm1,280,-220415.98711823148,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,297,299,0
Firm2,280,-223993.91691907155,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,297,298,0
Firm3,280,-223382.1024598026,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,297,298,0
Firm4,280,-248428.35035184,368,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,298,299,0
Firm5,280,-235577.11461900375,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,299,299,0
Firm6,280,-232241.65010371048,506,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,299,299,0
Firm7,280,-263189.1943392098,1326,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,298,298,0
Firm8,280,-321127.74362810573,2024,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,297,298,0
Firm9,280,-253552.85043999285,1544,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,298,299,0
Firm10,280,-219979.60072749088,1046,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,299,300,0
Firm1,281,-220952.320608085,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,299,300,0
Firm2,281,-224629.675785895,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,299,299,0
Firm3,281,-223947.7417262417,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,299,299,0
Firm4,281,-249064.55976414587,369,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,300,300,0
Firm5,281,-236161.21331892128,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,301,300,0
Firm6,281,-232792.92722208792,505,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,301,300,0
Firm7,281,-263804.884611866,1326,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,300,299,0
Firm8,281,-321900.78034505516,2028,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,299,299,0
Firm9,281,-254157.18582357687,1545,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,300,300,0
Firm10,281,-220514.51766224718,1048,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,301,301,0
Firm1,282,-221488.6540979385,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,301,301,0
